species_enc,antibiotic_enc,isolation_source_enc,mic_value,multi_drug_count,gram_stain_enc,resistance,species,antibiotic,isolation_source
5031,8,0,1.0,2,1,0,S5811 Escherichia coli,Co-trimoxazole,Clinical Sample
5032,8,0,1.0,1,1,0,S5812 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5033,8,0,1.0,1,1,0,S5813 Escherichia coli,Co-trimoxazole,Clinical Sample
5034,8,0,1.0,2,0,0,S5814 E.coi,Co-trimoxazole,Clinical Sample
5035,8,0,1.0,4,1,0,S5815 Escherichia coli,Co-trimoxazole,Clinical Sample
5036,8,0,1.0,1,1,0,S5816 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5037,8,0,1.0,4,1,0,S5818 Escherichia coli,Co-trimoxazole,Clinical Sample
5038,8,0,1.0,1,1,1,S5819 Escherichia coli,Co-trimoxazole,Clinical Sample
5040,8,0,1.0,3,1,0,S5820 Escherichia coli,Co-trimoxazole,Clinical Sample
5041,8,0,1.0,3,0,0,S5821 E.coi,Co-trimoxazole,Clinical Sample
5042,8,0,1.0,1,1,0,S5822 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5043,8,0,1.0,2,1,0,S5823 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5044,8,0,1.0,2,1,0,S5824 Escherichia coli,Co-trimoxazole,Clinical Sample
5045,8,0,1.0,2,1,0,S5825 Escherichia coli,Co-trimoxazole,Clinical Sample
5046,8,0,1.0,3,1,0,S5826 Escherichia coli,Co-trimoxazole,Clinical Sample
5047,8,0,1.0,2,1,0,S5828 Escherichia coli,Co-trimoxazole,Clinical Sample
5048,8,0,1.0,4,0,0,S5829 E. coli,Co-trimoxazole,Clinical Sample
5050,8,0,1.0,3,1,1,S5830 Escherichia coli,Co-trimoxazole,Clinical Sample
5051,8,0,1.0,2,1,0,S5831 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5052,8,0,1.0,1,1,0,S5832 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5053,8,0,1.0,1,1,0,S5833 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5054,8,0,1.0,2,0,0,S5834 Enter.bacteria spp.,Co-trimoxazole,Clinical Sample
5055,8,0,1.0,3,0,0,S5835 E. coli,Co-trimoxazole,Clinical Sample
5056,8,0,1.0,2,1,0,S5836 Escherichia coli,Co-trimoxazole,Clinical Sample
5057,8,0,1.0,2,0,0,S5838 E. coli,Co-trimoxazole,Clinical Sample
5058,8,0,1.0,3,1,1,S5839 Escherichia coli,Co-trimoxazole,Clinical Sample
5060,8,0,1.0,5,1,1,S5840 Escherichia coli,Co-trimoxazole,Clinical Sample
5061,8,0,1.0,4,1,0,S5841 Escherichia coli,Co-trimoxazole,Clinical Sample
5062,8,0,1.0,1,0,0,S5842 Morganella morganii,Co-trimoxazole,Clinical Sample
5063,8,0,1.0,0,0,0,S5843 Enteobacteria spp.,Co-trimoxazole,Clinical Sample
5064,8,0,1.0,1,1,0,S5844 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5065,8,0,1.0,1,0,0,S5845 Proeus mirabilis,Co-trimoxazole,Clinical Sample
5066,8,0,1.0,4,1,0,S5846 Escherichia coli,Co-trimoxazole,Clinical Sample
5067,8,0,1.0,2,1,0,S5847 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5068,8,0,1.0,4,0,0,S5848 E.coi,Co-trimoxazole,Clinical Sample
5070,8,0,1.0,3,1,0,S5850 Escherichia coli,Co-trimoxazole,Clinical Sample
5071,8,0,1.0,4,1,1,S5851 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5072,8,0,1.0,4,1,1,S5852 Escherichia coli,Co-trimoxazole,Clinical Sample
5073,8,0,1.0,1,1,0,S5853 Escherichia coli,Co-trimoxazole,Clinical Sample
5074,8,0,1.0,1,0,0,S5854 Morganella morganii,Co-trimoxazole,Clinical Sample
5075,8,0,1.0,4,1,0,S5855 Escherichia coli,Co-trimoxazole,Clinical Sample
5076,8,0,1.0,3,1,0,S5856 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5077,8,0,1.0,2,1,0,S5857 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5078,8,0,1.0,2,1,0,S5858 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5079,8,0,1.0,2,1,0,S5859 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5081,8,0,1.0,2,1,0,S5860 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5082,8,0,1.0,5,1,0,S5861 Escherichia coli,Co-trimoxazole,Clinical Sample
5083,8,0,1.0,1,1,0,S5863 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5084,8,0,1.0,1,1,0,S5864 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5085,8,0,1.0,3,1,0,S5865 Escherichia coli,Co-trimoxazole,Clinical Sample
5086,8,0,1.0,0,1,0,S5866 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5087,8,0,1.0,2,1,0,S5867 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5088,8,0,1.0,3,1,0,S5868 Serratia marcescens,Co-trimoxazole,Clinical Sample
5089,8,0,1.0,3,0,0,S5869 E. coli,Co-trimoxazole,Clinical Sample
5091,8,0,1.0,2,0,0,S5870 E.coi,Co-trimoxazole,Clinical Sample
5092,8,0,1.0,3,1,0,S5871 Escherichia coli,Co-trimoxazole,Clinical Sample
5093,8,0,1.0,2,1,0,S5872 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5094,8,0,1.0,2,0,1,S5873 Protus mirabilis,Co-trimoxazole,Clinical Sample
5095,8,0,1.0,4,1,1,S5874 Escherichia coli,Co-trimoxazole,Clinical Sample
5096,8,0,1.0,3,1,0,S5875 Escherichia coli,Co-trimoxazole,Clinical Sample
5097,8,0,1.0,2,0,0,S5876 E.coi,Co-trimoxazole,Clinical Sample
5098,8,0,1.0,1,1,0,S5877 Escherichia coli,Co-trimoxazole,Clinical Sample
5099,8,0,1.0,0,1,0,S5878 Serratia marcescens,Co-trimoxazole,Clinical Sample
5100,8,0,1.0,2,0,0,S5880 E. coli,Co-trimoxazole,Clinical Sample
5101,8,0,1.0,5,0,1,S5881 E. coli,Co-trimoxazole,Clinical Sample
5102,8,0,1.0,1,1,0,S5882 Escherichia coli,Co-trimoxazole,Clinical Sample
5103,8,0,1.0,2,1,0,S5883 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5104,8,0,1.0,2,1,0,S5884 Escherichia coli,Co-trimoxazole,Clinical Sample
5105,8,0,1.0,1,1,0,S5885 Escherichia coli,Co-trimoxazole,Clinical Sample
5106,8,0,1.0,3,0,1,S5886 E. coli,Co-trimoxazole,Clinical Sample
5107,8,0,1.0,2,1,0,S5887 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5108,8,0,1.0,1,1,0,S5888 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5109,8,0,1.0,1,1,0,S5889 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5111,8,0,1.0,3,1,0,S5890 Escherichia coli,Co-trimoxazole,Clinical Sample
5112,8,0,1.0,4,0,0,S5891 E.coi,Co-trimoxazole,Clinical Sample
5113,8,0,1.0,3,0,0,S5892 E.coi,Co-trimoxazole,Clinical Sample
5114,8,0,1.0,1,1,0,S5893 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5115,8,0,1.0,3,1,0,S5894 Escherichia coli,Co-trimoxazole,Clinical Sample
5116,8,0,1.0,3,0,0,S5895 E. coli,Co-trimoxazole,Clinical Sample
5117,8,0,1.0,3,1,0,S5896 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5118,8,0,1.0,1,1,0,S5897 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5119,8,0,1.0,3,1,0,S5898 Escherichia coli,Co-trimoxazole,Clinical Sample
5120,8,0,1.0,2,0,1,S5899 E. coli,Co-trimoxazole,Clinical Sample
5122,8,0,1.0,3,1,0,S5900 Escherichia coli,Co-trimoxazole,Clinical Sample
5123,8,0,1.0,2,1,0,S5901 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5124,8,0,1.0,2,0,0,S5902 Klbsiella pneumoniae,Co-trimoxazole,Clinical Sample
5125,8,0,1.0,3,1,0,S5903 Escherichia coli,Co-trimoxazole,Clinical Sample
5126,8,0,1.0,2,1,0,S5904 Escherichia coli,Co-trimoxazole,Clinical Sample
5127,8,0,1.0,2,1,0,S5905 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5128,8,0,1.0,2,1,0,S5906 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5129,8,0,1.0,4,1,0,S5907 Escherichia coli,Co-trimoxazole,Clinical Sample
5130,8,0,1.0,3,1,0,S5908 Escherichia coli,Co-trimoxazole,Clinical Sample
5131,8,0,1.0,1,1,0,S5909 Escherichia coli,Co-trimoxazole,Clinical Sample
5133,8,0,1.0,3,1,0,S5910 Escherichia coli,Co-trimoxazole,Clinical Sample
5134,8,0,1.0,1,1,0,S5911 Serratia marcescens,Co-trimoxazole,Clinical Sample
5135,8,0,1.0,3,1,0,S5912 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5136,8,0,1.0,2,0,0,S5913 Protus mirabilis,Co-trimoxazole,Clinical Sample
5137,8,0,1.0,3,1,0,S5914 Escherichia coli,Co-trimoxazole,Clinical Sample
5138,8,0,1.0,2,0,0,S5915 Klebsie.lla pneumoniae,Co-trimoxazole,Clinical Sample
5139,8,0,1.0,4,1,0,S5916 Escherichia coli,Co-trimoxazole,Clinical Sample
5140,8,0,1.0,4,1,0,S5917 Escherichia coli,Co-trimoxazole,Clinical Sample
5141,8,0,1.0,3,1,0,S5918 Escherichia coli,Co-trimoxazole,Clinical Sample
5142,8,0,1.0,2,1,0,S5919 Escherichia coli,Co-trimoxazole,Clinical Sample
5144,8,0,1.0,2,1,0,S5920 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5145,8,0,1.0,4,1,0,S5921 Escherichia coli,Co-trimoxazole,Clinical Sample
5146,8,0,1.0,3,0,0,S5922 E.cli,Co-trimoxazole,Clinical Sample
5147,8,0,1.0,5,0,1,S5923 E. coli,Co-trimoxazole,Clinical Sample
5148,8,0,1.0,3,0,0,S5924 E.cli,Co-trimoxazole,Clinical Sample
5149,8,0,1.0,4,0,0,S5926 E. coli,Co-trimoxazole,Clinical Sample
5150,8,0,1.0,3,1,0,S5927 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5151,8,0,1.0,4,1,0,S5928 Escherichia coli,Co-trimoxazole,Clinical Sample
5152,8,0,1.0,5,1,0,S5929 Escherichia coli,Co-trimoxazole,Clinical Sample
5153,8,0,1.0,6,1,0,S5930 Escherichia coli,Co-trimoxazole,Clinical Sample
5154,8,0,1.0,6,0,0,S5931 Klbsiella pneumoniae,Co-trimoxazole,Clinical Sample
5155,8,0,1.0,1,1,0,S5932 Escherichia coli,Co-trimoxazole,Clinical Sample
5156,8,0,1.0,2,1,0,S5933 Escherichia coli,Co-trimoxazole,Clinical Sample
5157,8,0,1.0,4,1,0,S5934 Escherichia coli,Co-trimoxazole,Clinical Sample
5158,8,0,1.0,4,1,0,S5935 Escherichia coli,Co-trimoxazole,Clinical Sample
5159,8,0,1.0,4,1,0,S5936 Escherichia coli,Co-trimoxazole,Clinical Sample
5160,8,0,1.0,1,1,0,S5937 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5161,8,0,1.0,0,1,0,S5938 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5162,8,0,1.0,3,1,1,S5939 Escherichia coli,Co-trimoxazole,Clinical Sample
5163,8,0,1.0,1,1,0,S5940 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5164,8,0,1.0,1,1,0,S5941 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5165,8,0,1.0,2,1,1,S5942 Escherichia coli,Co-trimoxazole,Clinical Sample
5166,8,0,1.0,1,1,0,S5944 Escherichia coli,Co-trimoxazole,Clinical Sample
5167,8,0,1.0,0,1,0,S5945 Escherichia coli,Co-trimoxazole,Clinical Sample
5168,8,0,1.0,3,0,0,S5946 Enteobacteria spp.,Co-trimoxazole,Clinical Sample
5169,8,0,1.0,3,1,0,S5947 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5170,8,0,1.0,2,1,0,S5948 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5171,8,0,1.0,2,1,0,S5949 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5173,8,0,1.0,7,1,0,S5950 Escherichia coli,Co-trimoxazole,Clinical Sample
5174,8,0,1.0,3,1,0,S5951 Escherichia coli,Co-trimoxazole,Clinical Sample
5175,8,0,1.0,2,1,0,S5953 Escherichia coli,Co-trimoxazole,Clinical Sample
5176,8,0,1.0,1,1,0,S5954 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5177,8,0,1.0,1,1,0,S5956 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5178,8,0,1.0,2,1,0,S5957 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5179,8,0,1.0,3,1,0,S5958 Escherichia coli,Co-trimoxazole,Clinical Sample
5180,8,0,1.0,1,1,0,S5959 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5182,8,0,1.0,1,1,0,S5960 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5183,8,0,1.0,0,1,0,S5961 Escherichia coli,Co-trimoxazole,Clinical Sample
5184,8,0,1.0,1,0,0,S5962 Enteobacteria spp.,Co-trimoxazole,Clinical Sample
5185,8,0,1.0,3,1,0,S5963 Escherichia coli,Co-trimoxazole,Clinical Sample
5186,8,0,1.0,2,1,0,S5965 Escherichia coli,Co-trimoxazole,Clinical Sample
5187,8,0,1.0,3,1,1,S5966 Escherichia coli,Co-trimoxazole,Clinical Sample
5188,8,0,1.0,4,0,1,S5967 E.coi,Co-trimoxazole,Clinical Sample
5189,8,0,1.0,2,1,0,S5968 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5190,8,0,1.0,3,0,1,S5969 E.cli,Co-trimoxazole,Clinical Sample
5192,8,0,1.0,3,1,0,S5970 Escherichia coli,Co-trimoxazole,Clinical Sample
5193,8,0,1.0,3,1,0,S5971 Escherichia coli,Co-trimoxazole,Clinical Sample
5194,8,0,1.0,0,1,0,S5972 Serratia marcescens,Co-trimoxazole,Clinical Sample
5195,8,0,1.0,2,1,0,S5973 Escherichia coli,Co-trimoxazole,Clinical Sample
5196,8,0,1.0,3,1,0,S5974 Escherichia coli,Co-trimoxazole,Clinical Sample
5197,8,0,1.0,1,1,0,S5975 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5198,8,0,1.0,3,1,0,S5976 Escherichia coli,Co-trimoxazole,Clinical Sample
5199,8,0,1.0,2,1,0,S5977 Serratia marcescens,Co-trimoxazole,Clinical Sample
5200,8,0,1.0,6,1,0,S5978 Escherichia coli,Co-trimoxazole,Clinical Sample
5201,8,0,1.0,1,1,0,S5979 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5203,8,0,1.0,2,1,0,S5980 Escherichia coli,Co-trimoxazole,Clinical Sample
5204,8,0,1.0,3,1,0,S5981 Escherichia coli,Co-trimoxazole,Clinical Sample
5205,8,0,1.0,3,1,0,S5982 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5206,8,0,1.0,0,1,0,S5983 Escherichia coli,Co-trimoxazole,Clinical Sample
5207,8,0,1.0,1,1,0,S5984 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5208,8,0,1.0,3,1,0,S5985 Escherichia coli,Co-trimoxazole,Clinical Sample
5209,8,0,1.0,3,1,0,S5986 Escherichia coli,Co-trimoxazole,Clinical Sample
5210,8,0,1.0,2,1,0,S5987 Escherichia coli,Co-trimoxazole,Clinical Sample
5211,8,0,1.0,1,1,0,S5988 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5212,8,0,1.0,1,0,0,S5989 E.cli,Co-trimoxazole,Clinical Sample
5214,8,0,1.0,3,1,0,S5990 Escherichia coli,Co-trimoxazole,Clinical Sample
5215,8,0,1.0,3,0,0,S5991 E.coi,Co-trimoxazole,Clinical Sample
5216,8,0,1.0,4,1,0,S5992 Escherichia coli,Co-trimoxazole,Clinical Sample
5217,8,0,1.0,1,1,0,S5994 Serratia marcescens,Co-trimoxazole,Clinical Sample
5218,8,0,1.0,3,1,0,S5995 Escherichia coli,Co-trimoxazole,Clinical Sample
5219,8,0,1.0,2,1,0,S5996 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5220,8,0,1.0,0,1,0,S5997 Escherichia coli,Co-trimoxazole,Clinical Sample
5221,8,0,1.0,0,1,0,S5998 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5222,8,0,1.0,1,1,0,S5999 Serratia marcescens,Co-trimoxazole,Clinical Sample
5224,8,0,1.0,5,1,0,S6000 Escherichia coli,Co-trimoxazole,Clinical Sample
5225,8,0,1.0,0,1,0,S6001 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5226,8,0,1.0,1,1,0,S6002 Escherichia coli,Co-trimoxazole,Clinical Sample
5227,8,0,1.0,0,0,0,S6003 Morganella morganii,Co-trimoxazole,Clinical Sample
5228,8,0,1.0,1,1,0,S6004 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5229,8,0,1.0,1,1,0,S6005 Escherichia coli,Co-trimoxazole,Clinical Sample
5230,8,0,1.0,2,0,0,S6006 E.coi,Co-trimoxazole,Clinical Sample
5231,8,0,1.0,2,1,0,S6007 Escherichia coli,Co-trimoxazole,Clinical Sample
5232,8,0,1.0,1,1,0,S6008 Escherichia coli,Co-trimoxazole,Clinical Sample
5233,8,0,1.0,3,1,1,S6009 Escherichia coli,Co-trimoxazole,Clinical Sample
5234,8,0,1.0,2,1,0,S6010 Escherichia coli,Co-trimoxazole,Clinical Sample
5235,8,0,1.0,2,1,0,S6012 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5236,8,0,1.0,2,1,0,S6013 Escherichia coli,Co-trimoxazole,Clinical Sample
5237,8,0,1.0,3,1,0,S6014 Escherichia coli,Co-trimoxazole,Clinical Sample
5238,8,0,1.0,3,0,0,S6015 Enteobacteria spp.,Co-trimoxazole,Clinical Sample
5239,8,0,1.0,7,1,0,S6016 Escherichia coli,Co-trimoxazole,Clinical Sample
5240,8,0,1.0,4,1,0,S6017 Escherichia coli,Co-trimoxazole,Clinical Sample
5241,8,0,1.0,3,1,0,S6018 Escherichia coli,Co-trimoxazole,Clinical Sample
5242,8,0,1.0,1,1,0,S6019 Serratia marcescens,Co-trimoxazole,Clinical Sample
5244,8,0,1.0,2,0,0,S6020 Klebsie.lla pneumoniae,Co-trimoxazole,Clinical Sample
5245,8,0,1.0,2,0,0,S6021 E.cli,Co-trimoxazole,Clinical Sample
5246,8,0,1.0,0,1,0,S6022 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5247,8,0,1.0,2,1,1,S6023 Escherichia coli,Co-trimoxazole,Clinical Sample
5248,8,0,1.0,2,1,0,S6024 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5249,8,0,1.0,0,0,0,S6025 Enteobacteria spp.,Co-trimoxazole,Clinical Sample
5250,8,0,1.0,2,1,0,S6026 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5251,8,0,1.0,0,1,0,S6027 Escherichia coli,Co-trimoxazole,Clinical Sample
5252,8,0,1.0,3,0,0,S6028 E. coli,Co-trimoxazole,Clinical Sample
5253,8,0,1.0,3,1,0,S6029 Escherichia coli,Co-trimoxazole,Clinical Sample
5255,8,0,1.0,1,1,0,S6030 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5256,8,0,1.0,2,1,0,S6032 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5257,8,0,1.0,3,1,0,S6034 Escherichia coli,Co-trimoxazole,Clinical Sample
5258,8,0,1.0,1,1,0,S6035 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5259,8,0,1.0,0,1,0,S6036 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5260,8,0,1.0,0,1,0,S6037 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5261,8,0,1.0,2,1,1,S6038 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5262,8,0,1.0,3,1,0,S6039 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5264,8,0,1.0,3,1,0,S6040 Escherichia coli,Co-trimoxazole,Clinical Sample
5265,8,0,1.0,3,1,0,S6041 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5266,8,0,1.0,1,0,0,S6042 E. coli,Co-trimoxazole,Clinical Sample
5267,8,0,1.0,4,1,0,S6043 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5268,8,0,1.0,0,1,0,S6044 Serratia marcescens,Co-trimoxazole,Clinical Sample
5269,8,0,1.0,3,1,0,S6045 Escherichia coli,Co-trimoxazole,Clinical Sample
5270,8,0,1.0,2,1,0,S6046 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5271,8,0,1.0,1,1,0,S6047 Escherichia coli,Co-trimoxazole,Clinical Sample
5272,8,0,1.0,2,0,0,S6048 E.cli,Co-trimoxazole,Clinical Sample
5273,8,0,1.0,2,0,0,S6049 E. coli,Co-trimoxazole,Clinical Sample
5275,8,0,1.0,1,1,0,S6050 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5276,8,0,1.0,2,0,0,S6051 Morganella morganii,Co-trimoxazole,Clinical Sample
5277,8,0,1.0,1,0,0,S6052 Morganella morganii,Co-trimoxazole,Clinical Sample
5278,8,0,1.0,2,1,0,S6053 Escherichia coli,Co-trimoxazole,Clinical Sample
5279,8,0,1.0,1,1,0,S6054 Citrobacter spp.,Co-trimoxazole,Clinical Sample
5280,8,0,1.0,2,1,0,S6055 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5281,8,0,1.0,3,1,1,S6058 Escherichia coli,Co-trimoxazole,Clinical Sample
5282,8,0,1.0,2,1,0,S6059 Serratia marcescens,Co-trimoxazole,Clinical Sample
5284,8,0,1.0,0,1,0,S6060 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5285,8,0,1.0,2,1,0,S6061 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5286,8,0,1.0,2,1,1,S6062 Escherichia coli,Co-trimoxazole,Clinical Sample
5287,8,0,1.0,0,1,0,S6063 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5288,8,0,1.0,1,1,0,S6065 Escherichia coli,Co-trimoxazole,Clinical Sample
5289,8,0,1.0,1,0,0,S6066 Enter.bacteria spp.,Co-trimoxazole,Clinical Sample
5290,8,0,1.0,2,1,0,S6067 Escherichia coli,Co-trimoxazole,Clinical Sample
5291,8,0,1.0,0,1,0,S6068 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5292,8,0,1.0,2,1,0,S6069 Escherichia coli,Co-trimoxazole,Clinical Sample
5294,8,0,1.0,1,1,0,S6070 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5295,8,0,1.0,1,0,0,S6071 E. coli,Co-trimoxazole,Clinical Sample
5296,8,0,1.0,1,1,0,S6072 Escherichia coli,Co-trimoxazole,Clinical Sample
5297,8,0,1.0,1,0,0,S6073 E.cli,Co-trimoxazole,Clinical Sample
5298,8,0,1.0,3,1,0,S6074 Escherichia coli,Co-trimoxazole,Clinical Sample
5299,8,0,1.0,0,1,0,S6075 Serratia marcescens,Co-trimoxazole,Clinical Sample
5300,8,0,1.0,3,0,0,S6076 E. coli,Co-trimoxazole,Clinical Sample
5301,8,0,1.0,3,1,0,S6077 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5302,8,0,1.0,0,1,0,S6078 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5303,8,0,1.0,4,1,0,S6079 Escherichia coli,Co-trimoxazole,Clinical Sample
5305,8,0,1.0,4,1,1,S6080 Escherichia coli,Co-trimoxazole,Clinical Sample
5306,8,0,1.0,2,1,0,S6081 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5307,8,0,1.0,2,1,0,S6082 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5308,8,0,1.0,2,0,1,S6086 E.coi,Co-trimoxazole,Clinical Sample
5309,8,0,1.0,2,1,0,S6087 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5310,8,0,1.0,1,1,0,S6088 Pseudomonas aeruginosa,Co-trimoxazole,Clinical Sample
5311,8,0,1.0,2,1,0,S6089 Escherichia coli,Co-trimoxazole,Clinical Sample
5313,8,0,1.0,3,1,0,S6090 Escherichia coli,Co-trimoxazole,Clinical Sample
5314,8,0,1.0,4,0,0,S6091 E.coi,Co-trimoxazole,Clinical Sample
5315,8,0,1.0,1,1,0,S6092 Escherichia coli,Co-trimoxazole,Clinical Sample
5316,8,0,1.0,3,1,0,S6093 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5317,8,0,1.0,2,0,0,S6094 E.coi,Co-trimoxazole,Clinical Sample
5318,8,0,1.0,3,1,0,S6095 Escherichia coli,Co-trimoxazole,Clinical Sample
5319,8,0,1.0,2,1,0,S6096 Escherichia coli,Co-trimoxazole,Clinical Sample
5320,8,0,1.0,1,1,0,S6097 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5321,8,0,1.0,0,0,0,S6098 Enter.bacteria spp.,Co-trimoxazole,Clinical Sample
5322,8,0,1.0,9,1,1,S6099 Escherichia coli,Co-trimoxazole,Clinical Sample
5324,8,0,1.0,0,1,0,S6100 Escherichia coli,Co-trimoxazole,Clinical Sample
5325,8,0,1.0,1,1,0,S6101 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5326,8,0,1.0,1,1,1,S6102 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5327,8,0,1.0,2,1,0,S6103 Escherichia coli,Co-trimoxazole,Clinical Sample
5328,8,0,1.0,1,1,0,S6104 Escherichia coli,Co-trimoxazole,Clinical Sample
5329,8,0,1.0,2,1,0,S6105 Escherichia coli,Co-trimoxazole,Clinical Sample
5330,8,0,1.0,3,1,1,S6106 Escherichia coli,Co-trimoxazole,Clinical Sample
5331,8,0,1.0,5,1,1,S6107 Escherichia coli,Co-trimoxazole,Clinical Sample
5332,8,0,1.0,1,1,0,S6108 Serratia marcescens,Co-trimoxazole,Clinical Sample
5333,8,0,1.0,3,1,0,S6109 Escherichia coli,Co-trimoxazole,Clinical Sample
5334,8,0,1.0,2,1,0,S6110 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
5335,8,0,1.0,3,1,0,S6111 Escherichia coli,Co-trimoxazole,Clinical Sample
5336,8,0,1.0,1,1,0,S6112 Proteus mirabilis,Co-trimoxazole,Clinical Sample
5337,8,0,1.0,1,0,1,S6113 Protus mirabilis,Co-trimoxazole,Clinical Sample
5338,8,0,1.0,3,0,0,S6114 E.cli,Co-trimoxazole,Clinical Sample
5339,8,0,1.0,1,1,0,S6115 Escherichia coli,Co-trimoxazole,Clinical Sample
5340,8,0,1.0,3,1,0,S6116 Enterobacteria spp.,Co-trimoxazole,Clinical Sample
5341,8,0,1.0,3,0,0,S6117 E.coi,Co-trimoxazole,Clinical Sample
5342,8,0,1.0,2,1,0,S6118 Escherichia coli,Co-trimoxazole,Clinical Sample
5343,8,0,1.0,2,1,0,S6119 Escherichia coli,Co-trimoxazole,Clinical Sample
5345,8,0,1.0,1,1,0,S6120 Acinetobacter baumannii,Co-trimoxazole,Clinical Sample
5346,8,0,1.0,5,0,0,S6121 E.cli,Co-trimoxazole,Clinical Sample
